id,title,category,incident_date,location_name,district,state,latitude,longitude,legal_status,source_count,publishers,primary_url,summary
176,"Docs: Greenwood man threatened to rape, kill woman while pointing firearm at her",Sexual Assault,2026-09-08,,,,,,Under Investigation,1,Fox 59,https://news.google.com/rss/articles/CBMipAFBVV95cUxPVi1QdjVLbklKVkNhWmZnamhZal9kSmFfNzhsOHhJVjlIc3dxTE1LdEd1WENVUzltd1JsQVNPVTZBb01jWmRGRm5IMGdsdnFieUZhVENyTFNKMjBZRnU1amFlY094dDFNbjlwNjBrSVBHeUNJWnBQbmp3Y0pNMWtLSG9QWUlNdHdEanNVMl9fc292VzJiNFJkbjY2Ukt1eWJlcUdVYtIBqgFBVV95cUxOWmlJd3Z1RVo4bkx0NndGczROTDdFRUFKOFFOUGxBYy1pVUdOZlZ3OW56R1FqRm5zSGQwcVpUeTAwaThnVDBCUmJ1cDNQSThoY1JlQ01kc1A2X0VTYVNnVnJEazU0UklZaEtiSnZKck9vTTA0T2MxQk5JOThBUUhQMUxhcUUtQXZoQWkwMGJPc0JVTnppQkJSUmJpaVVqWWZLYkdoV0lvc25rUQ?oc=5,"<a href=""https://news.google.com/rss/articles/CBMipAFBVV95cUxPVi1QdjVLbklKVkNhWmZnamhZal9kSmFfNzhsOHhJVjlIc3dxTE1LdEd1WENVUzltd1JsQVNPVTZBb01jWmRGRm5IMGdsdnFieUZhVENyTFNKMjBZRnU1amFlY094dDFNbjlwNjBrSVBHeUNJWnBQbmp3Y0pNMWtLSG9QWUlNdHdEanNVMl9fc292VzJiNFJkbjY2Ukt1eWJlcUdVYtIBqgFBVV95cUxOWmlJd3Z1RVo4bkx0NndGczROTDdFRUFKOFFOUGxBYy1pVUdOZlZ3OW56R1FqRm5zSGQwcVpUeTAwaThnVDBCUmJ1cDNQSThoY1JlQ01kc1A2X0VTYVNnVnJEazU0UklZaEtiSnZKck9vTTA0T2MxQk5JOThBUUhQMUxhcUUtQXZoQWkwMGJPc0JVTnppQkJSUmJpaVVqWWZLYkdoV0lvc2"
159,“What Forgiveness Means to Me” — A Story of Healing From Domestic Violence,Domestic Violence,2026-09-08,,,,,,Under Investigation,1,Minnesota Women's Press,https://news.google.com/rss/articles/CBMioAFBVV95cUxOZXBlR0lhdHJSTTh6akRpRC1Gc3QtdTlfNXc1emxuZFlMQm9PU0NBaEdYUGtRNnRKN0J2bWdVUHl4THFjU2pUYUdINXU1WWhLSkVNY3hPQUJfS0VHSUhxQUVyZUIwVGFwaWlEZkhYcUdTQ0ZTSG9heHhNTjl3VUhWMTlQMDFiUnVpb3ppeVJNSUQxemNKR24wNHdnaFNMdVFw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMioAFBVV95cUxOZXBlR0lhdHJSTTh6akRpRC1Gc3QtdTlfNXc1emxuZFlMQm9PU0NBaEdYUGtRNnRKN0J2bWdVUHl4THFjU2pUYUdINXU1WWhLSkVNY3hPQUJfS0VHSUhxQUVyZUIwVGFwaWlEZkhYcUdTQ0ZTSG9heHhNTjl3VUhWMTlQMDFiUnVpb3ppeVJNSUQxemNKR24wNHdnaFNMdVFw?oc=5"" target=""_blank"">“What Forgiveness Means to Me” — A Story of Healing From Domestic Violence</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Minnesota Women's Press</font>"
119,"Journalist Omar Rashid Moves Delhi HC Against Woman Over Rape, Forced Beef-Eating Allegations",Sexual Assault,2026-09-08,Delhi,Delhi,Delhi,28.7041,77.1025,Under Investigation,8,"LawBeat, NDTV, Bar and Bench, LawBeat, NDTV, ThePrint, The Indian Express, The Times of India",https://news.google.com/rss/articles/CBMizAFBVV95cUxQUXhlaEsxN0RiRW92dmYtdk5SYjNheEZITmt0S0prMTNGUGNXa0E0RGo2c3g3STJQZEI2cThrVTZ5QUMxUFJPY0pra0tndnBKMXZ3ZUFBSktxaDE2ZEcxZ1R6OHBUb0JLd0N4allzcGtXWkNUTkxtRUlFeFhJTWM5c2hTUGthVHZfVHJ0YmtxSTFwUjBvQkxINzRWOW1RNE1ibXRwVnRZOC1jZ0w0cnRtcm83SUZIVERLSmV3ZVlkeWF1SmJSS2w4c2VDUXLSAdIBQVVfeXFMTzdMcERjbUZKa2FxWm1Rakd2MnRlM21lSW5NTWV6ZU9SWkNJV1NrR1Zqbi0tRW5zMWxzQ2VPc0dRb0lfNFI3NnkwY3JIeGVkNm15OFEtNnNlQ1dWX0Zza2ZKcDFLQTJQX3hCdVJsOV9sSnh6aXJIaV9QbUtxWHRJamdPNm5iTmZiWXVodkxjNUN1ZXdXRnNHaTNOenFhTDFXMUY4UEpsWG9tVGNITXl6ZGdJS2sxdzR1WmhYNjl6RWtoUkFDWWUtYkpDb1Y2SnlnTjd3?oc=5,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxQUXhlaEsxN0RiRW92dmYtdk5SYjNheEZITmt0S0prMTNGUGNXa0E0RGo2c3g3STJQZEI2cThrVTZ5QUMxUFJPY0pra0tndnBKMXZ3ZUFBSktxaDE2ZEcxZ1R6OHBUb0JLd0N4allzcGtXWkNUTkxtRUlFeFhJTWM5c2hTUGthVHZfVHJ0YmtxSTFwUjBvQkxINzRWOW1RNE1ibXRwVnRZOC1jZ0w0cnRtcm83SUZIVERLSmV3ZVlkeWF1SmJSS2w4c2VDUXLSAdIBQVVfeXFMTzdMcERjbUZKa2FxWm1Rakd2MnRlM21lSW5NTWV6ZU9SWkNJV1NrR1Zqbi0tRW5zMWxzQ2VPc0dRb0lfNFI3NnkwY3JIeGVkNm15OFEtNnNlQ1dWX0Zza2ZKcDFLQTJQX3hCdVJsOV9sSnh6aXJIaV9QbUtxWHRJam"
112,Write to End Violence Against Women Awards,Sexual Assault,2026-09-08,,,,,,Under Investigation,1,Rape Crisis England & Wales,https://news.google.com/rss/articles/CBMif0FVX3lxTFB3ZnZaaGt0VEthZFpkUk1rVkktT21DNmc3aVNKYUNobkEwZE1QNEZNZGxjVjR2dDRVMElwdHdRakxUU2tKSlJsbjNBaHFnS255R2lScDdVZXpuaVBIWXYwQ2pVQTFqcWlMM0QyMkJMcjYyTk9WaVBYajhHTUJCT1E?oc=5,"<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTFB3ZnZaaGt0VEthZFpkUk1rVkktT21DNmc3aVNKYUNobkEwZE1QNEZNZGxjVjR2dDRVMElwdHdRakxUU2tKSlJsbjNBaHFnS255R2lScDdVZXpuaVBIWXYwQ2pVQTFqcWlMM0QyMkJMcjYyTk9WaVBYajhHTUJCT1E?oc=5"" target=""_blank"">Write to End Violence Against Women Awards</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Rape Crisis England & Wales</font>"
538,Telangana CM Revanth orders magisterial inquiry into nurse’s rape-murder,Sexual Assault,2026-09-07,Telangana,Telangana,Telangana,18.1124,79.0193,Under Investigation,1,The News Minute,https://news.google.com/rss/articles/CBMisgFBVV95cUxOUjFwYVRNcVdaNzJteFBQZzZ2Q2pjTnlFRnMyZ3hhOEJtemtFcTFPWnBpQ2VKNXpmbXlSZzRBTmNxelhSSzR0RFk3cDY2XzV5MHdJamhBQXFjdWlGcF9UNGNibkVXR0hEMF9KMkdxZUNnMDNUbzZzUnMxXzdZcUxSWm1jbkhCWVRRM08weklDem5QV0hCcXdiUTNJWTRkb0kxOVdxSzR4dktqeDYzVUZlUkZB0gG_AUFVX3lxTFB3aDdGV1FCQkVZZlRtbllYTzM2NFF3VzdFT1lPU3ZibFFhT1BWbkJXRFowUzlOM0ZZUVpmbkNCTlF3N2FrRGdOdFB0RFZlS0p4VU00NThkRV83b2xLRzlmdTV0OU9OeEk4dFppSkVVQW1mT2hyYjVCX3ZGbWpRa2hpcmpWcmpZNjNwaXZDc2V5Yk45SjV2dHJBNm1WZVlrbTJ3MEJIcW1ReFBtQ24ycnJKdHZIYUszSTA0emh4TVA0?oc=5,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxOUjFwYVRNcVdaNzJteFBQZzZ2Q2pjTnlFRnMyZ3hhOEJtemtFcTFPWnBpQ2VKNXpmbXlSZzRBTmNxelhSSzR0RFk3cDY2XzV5MHdJamhBQXFjdWlGcF9UNGNibkVXR0hEMF9KMkdxZUNnMDNUbzZzUnMxXzdZcUxSWm1jbkhCWVRRM08weklDem5QV0hCcXdiUTNJWTRkb0kxOVdxSzR4dktqeDYzVUZlUkZB0gG_AUFVX3lxTFB3aDdGV1FCQkVZZlRtbllYTzM2NFF3VzdFT1lPU3ZibFFhT1BWbkJXRFowUzlOM0ZZUVpmbkNCTlF3N2FrRGdOdFB0RFZlS0p4VU00NThkRV83b2xLRzlmdTV0OU9OeEk4dFppSkVVQW1mT2hyYjVCX3ZGbWpRa2hpcmpWcmpZNjNwaXZDc2V5Yk45SjV2dHJBNm"
500,Datanomics: Nearly 50% of rape cases in last 50 yrs reported post-Nirbhaya,Sexual Assault,2026-09-07,,,,,,Under Investigation,1,Business Standard,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQM2t4VURWdnZZS04ySy0yR3RRX2RPN1RERllleFJ5RTFNYjgtaXVDVzdwdkM1RUtYa1NHaVcyQXBsU3FWbU4zZUd5c25Mdk1hZzFSWm80Vms1SVBSTmJQWTBwV0dmVGkyTWFHQ2tJMUpzRWF6N253TVRVUVB6YjZzTVlmYWo2b0ZIVi1rQTJ3MTh1VUZOZDEwWTRnQU9QWGwtV3QyMmI0MVRaU1RhT3A1bkxsUFFHWVdkUjNwN29EM2ROSklTaVRpQURQcUVteGVrMmQ40gHYAUFVX3lxTFBRVzhENXk1bkswamtPU3lpc3E4c2xDN0M4ZENoQVN2cENLOTRhVTgzR244bUJ1c2xMaDg5Y0cwZGhQcW5MbHlhVHliR2VaN29kLS1oODBRNDJ2MmdkczNMTThMY01yYm5RcEVkY2I1YnF2VUFhZ2NzRXlJcjZnSUhKTVdSZ3RKOUREYXFMNmFZVjBlZU5ZRmw5bl9jRmNXTDNFZ1ZscmFmaVljM1Z3N3dod0JkZ1lrSmVrWTRCZk1ZbGNoQjc2RDRlbkEtRzlRR3NEdXJhUzcxdw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi0wFBVV95cUxQM2t4VURWdnZZS04ySy0yR3RRX2RPN1RERllleFJ5RTFNYjgtaXVDVzdwdkM1RUtYa1NHaVcyQXBsU3FWbU4zZUd5c25Mdk1hZzFSWm80Vms1SVBSTmJQWTBwV0dmVGkyTWFHQ2tJMUpzRWF6N253TVRVUVB6YjZzTVlmYWo2b0ZIVi1rQTJ3MTh1VUZOZDEwWTRnQU9QWGwtV3QyMmI0MVRaU1RhT3A1bkxsUFFHWVdkUjNwN29EM2ROSklTaVRpQURQcUVteGVrMmQ40gHYAUFVX3lxTFBRVzhENXk1bkswamtPU3lpc3E4c2xDN0M4ZENoQVN2cENLOTRhVTgzR244bUJ1c2xMaDg5Y0cwZGhQcW5MbHlhVHliR2VaN29kLS1oODBRNDJ2MmdkczNMTThMY01yYm5RcEVkY2I1YnF2VUFhZ2NzRX"
481,"‘Encounter’ killing raises more posers on Baruipur rape-murder case, say criminal lawyers",Sexual Assault,2026-09-07,,,,,,Under Investigation,1,Telegraph India,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNYnFUWXdZOHp2TGF1UXcweWV5MVM1WWxYTlNVQXBSb01ZMDNmV1lmenRFaDNTQ1dDVnlTaldDVWNpcURvSUhGamRWSXQyTWdMY2RoYUR6Tml2NWVVaE9mVnN6aGhvdmNwNVAzRFl6dVd4SHpRRmRmZnJxWXpjTFJzT19Ba2N1c1JhM3FNZUJJSzFGbUtMbV9HR0NlQXRhN3Fvb1R5OVN6LU44Y0d1RGFsY0lPa3dsdjdTWEFLMzREQUxHOTYwajY1SDRPdzJLX2VMcFpTbW9jOGrSAd4BQVVfeXFMUG9rSXRtODlMbW1hZGNVdWphU3VEM2dfaG03TEltcXBoQkxiY0FIVHRoYlNoOGF4M0l4OVdtUjFlbGVXUGVmOXBCRFVtSlg3anY2ZWZGMEcydG5iVl8zbmJMaERSY3VJNnNJX3dPX2NycENZWGVWc0xHeEZMeDFQeTdPdXRNVWQzSmZ5a1BWdFJfalRKcl9RQnB6NmdTcXZsV29PTGd4WWJuZXpJemwyWU93aGU0dkpHN0pRRTFoR1U0bk1Xc2dIRlVCUHhEcGU3TER3aHNOX3ZPXzVBdWJ3?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi2AFBVV95cUxNYnFUWXdZOHp2TGF1UXcweWV5MVM1WWxYTlNVQXBSb01ZMDNmV1lmenRFaDNTQ1dDVnlTaldDVWNpcURvSUhGamRWSXQyTWdMY2RoYUR6Tml2NWVVaE9mVnN6aGhvdmNwNVAzRFl6dVd4SHpRRmRmZnJxWXpjTFJzT19Ba2N1c1JhM3FNZUJJSzFGbUtMbV9HR0NlQXRhN3Fvb1R5OVN6LU44Y0d1RGFsY0lPa3dsdjdTWEFLMzREQUxHOTYwajY1SDRPdzJLX2VMcFpTbW9jOGrSAd4BQVVfeXFMUG9rSXRtODlMbW1hZGNVdWphU3VEM2dfaG03TEltcXBoQkxiY0FIVHRoYlNoOGF4M0l4OVdtUjFlbGVXUGVmOXBCRFVtSlg3anY2ZWZGMEcydG5iVl8zbmJMaERSY3VJNnNJX3dPX2NycENZWG"
392,Manoj Jarange Patil Warns Of Maharashtra Shutdown If Protester Is Injured During Mumbai March,Other GBV,2026-09-07,Mumbai,Mumbai,Maharashtra,19.076,72.8777,Under Investigation,1,Free Press Journal,https://news.google.com/rss/articles/CBMizAFBVV95cUxOSmNHOXU1bUY1eHozZ0lJWUZYcXQ1eE5ha3RLYlItdkJRelByc2J3N1M3RmhOajYwZkhxdTVHLTJlcDQ1MDJoSTBWV2FPR1Bvc045MWVLNkJULWdoWi15Q3RFTVI2bUF2OWtVNWxlX1dLLUNTTkR5aDBzaHhvQko0eWUybXZ1YlM4QnlUZnVwSXB6VDAxa1p6Z201bGJLTDgxclBWOUFta2tEN3dmUWxnVkVJLTd6X1BqM2NkbUotZ0tEUGlPSktBREVZNGLSAdIBQVVfeXFMT09PWlAxX1pUVk9FRXN4ckxYc29lWHFwZ0QtbzZ1V01UdFV5TTNHUVpGUHN6Sy1qVzBUS1JsenpHZEtqOVVDZ0hLLWdVNnFURHZXTm1odU95ajJDYlRiZVUwUllOa3dQNHM5MG9GeEttRVo1UzlrMHFTOFZpblpjV2NHR3JCWVdJeXk3d2FvTEZNazA2aUItV205NmxaRkxVUDl2TnBvQ1l3eC1ZbUVyQTdPdVJLcm42ZWtQOHhsSU53V0stUGxFUnZBbVFfTncwWkhB?oc=5,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxOSmNHOXU1bUY1eHozZ0lJWUZYcXQ1eE5ha3RLYlItdkJRelByc2J3N1M3RmhOajYwZkhxdTVHLTJlcDQ1MDJoSTBWV2FPR1Bvc045MWVLNkJULWdoWi15Q3RFTVI2bUF2OWtVNWxlX1dLLUNTTkR5aDBzaHhvQko0eWUybXZ1YlM4QnlUZnVwSXB6VDAxa1p6Z201bGJLTDgxclBWOUFta2tEN3dmUWxnVkVJLTd6X1BqM2NkbUotZ0tEUGlPSktBREVZNGLSAdIBQVVfeXFMT09PWlAxX1pUVk9FRXN4ckxYc29lWHFwZ0QtbzZ1V01UdFV5TTNHUVpGUHN6Sy1qVzBUS1JsenpHZEtqOVVDZ0hLLWdVNnFURHZXTm1odU95ajJDYlRiZVUwUllOa3dQNHM5MG9GeEttRVo1UzlrMHFTOFZpblpjV2"
383,Bombay HC Sets Aside Death Sentence Of Man Convicted In 2016 Physiotherapist Rape-Murder Case,Sexual Assault,2026-09-07,Bombay,Bombay,Maharashtra,19.076,72.8777,Convicted,2,"Free Press Journal, The Times of India",https://news.google.com/rss/articles/CBMizAFBVV95cUxNLVl2M0tPVUx1Mjl3VGZTeTJNRWVSQmtoZGhJa2FuWDQtdFJ1NEczN2R4OWZzYTRubWM0RjVQZWhOMjhDbWhheGFoVGljRjYwMGlpYk5UbkNQUExVcm5HNW94b0pmQzNuVDRKbzNvdUZSQlZSNkg2aE9tSllpRmF5NVlLSjBNZGdubWQ4UmZXNDU3Vzh2aFBUMUIzdzZ2cTlibVVYREE3ZUhYZWRXcWpHeXdmMW5zR29CeFhzS1pkcDNlclRER3gwLTJtRHnSAdIBQVVfeXFMTWZQMHlTNV8xaG1pQm12ZEpWRWlHTnpIREFjMXJraGVtNUsyOEhsYmlJQTdPSG0xRlBfOG1nZFBQb2pTdWdEZTJuMzdHSDBlUmFhUlIwNVpHZjdKbF9kLURSRDJnMjFGTUF3TnJsb2JvMUxXWlA5NDJITldXZWRvMjdkS3VibkFsbzZfdWkwSmRmZEl6dFBxQjVmc1diMWRXZ01tYnNkYy0yTmo2STNPR2NfaHAxTmVJTjduRS1lemttNnJvZjE0ODdGaFExUmlGeUhn?oc=5,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxNLVl2M0tPVUx1Mjl3VGZTeTJNRWVSQmtoZGhJa2FuWDQtdFJ1NEczN2R4OWZzYTRubWM0RjVQZWhOMjhDbWhheGFoVGljRjYwMGlpYk5UbkNQUExVcm5HNW94b0pmQzNuVDRKbzNvdUZSQlZSNkg2aE9tSllpRmF5NVlLSjBNZGdubWQ4UmZXNDU3Vzh2aFBUMUIzdzZ2cTlibVVYREE3ZUhYZWRXcWpHeXdmMW5zR29CeFhzS1pkcDNlclRER3gwLTJtRHnSAdIBQVVfeXFMTWZQMHlTNV8xaG1pQm12ZEpWRWlHTnpIREFjMXJraGVtNUsyOEhsYmlJQTdPSG0xRlBfOG1nZFBQb2pTdWdEZTJuMzdHSDBlUmFhUlIwNVpHZjdKbF9kLURSRDJnMjFGTUF3TnJsb2JvMUxXWlA5NDJITldXZWRvMj"
302,"Jharkhand HC: Entering woman’s house, lifting clothes not attempt to rape without overt act",Sexual Assault,2026-09-07,Jharkhand,Jharkhand,Jharkhand,23.6102,85.2799,Under Investigation,1,The New Indian Express,https://news.google.com/rss/articles/CBMi1gFBVV95cUxObkFFUllkYUFVSTdHLVZjbGhfZUV2MUZKaXZnTFk5RWtyZXk3Y3ZodnB1b3hBU1ROOFZFRXNfWjdHWVhpbjB2QXpBUXludTRVS0RUc0NWMkFiT0FwOXItLVJfVnJZTWtwZW1EUktmOG11d1ZYSWlQa0xqVlJmN0VMcjc0c1dnRlU5Z3FKQnFxbGNETzJteGdBNl85ZFFDRmkwaV9Wb2dDSVdFTzc5WUZsb2NRNFE2SXNnaUxDdV9aRjZYS0JyT1F2YUo1TWpOT1J3Q04wb01n0gHjAUFVX3lxTFBBQjZfbXRCTWJUOTlEZXcwc3FocnhRRldEaHhUbHpDZUtDdkpoWWJweHdKcmlEUEFFY0V0NzlXdm10UXVsbG9XS0N0VUphSG9vVXBzWTN0eTVWeElCRjdBdnVGVFpuMGRWWHNOZmsxNjhFVW1zMHV5VDI4TjJYS0VjM2JnSE5zZHFISmd3VGp5SzNrd2xGa2VYc0w2ZnIwQmdWMUNvR3hTN0F5R3BOWHY1TjBJUVRNcFd0a2hSaFY4NDcxZ0swRmZtZDRkUzZKWU85SmV2NnlCRkVHXzdPYjk0Y1U4?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi1gFBVV95cUxObkFFUllkYUFVSTdHLVZjbGhfZUV2MUZKaXZnTFk5RWtyZXk3Y3ZodnB1b3hBU1ROOFZFRXNfWjdHWVhpbjB2QXpBUXludTRVS0RUc0NWMkFiT0FwOXItLVJfVnJZTWtwZW1EUktmOG11d1ZYSWlQa0xqVlJmN0VMcjc0c1dnRlU5Z3FKQnFxbGNETzJteGdBNl85ZFFDRmkwaV9Wb2dDSVdFTzc5WUZsb2NRNFE2SXNnaUxDdV9aRjZYS0JyT1F2YUo1TWpOT1J3Q04wb01n0gHjAUFVX3lxTFBBQjZfbXRCTWJUOTlEZXcwc3FocnhRRldEaHhUbHpDZUtDdkpoWWJweHdKcmlEUEFFY0V0NzlXdm10UXVsbG9XS0N0VUphSG9vVXBzWTN0eTVWeElCRjdBdnVGVFpuMGRWWHNOZmsxNjhFVW1zMH"
276,Noida teen gang rape case: Bus registered in april had 12 traffic challans by July,Sexual Assault,2026-09-07,Noida,Noida,Uttar Pradesh,28.5355,77.391,Under Investigation,1,The Times of India,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPREtLcjFwRFNKS1U3M3lraGVpM2FKSFNhQjBYZ2FYR3d6RlFxWmVFYUEzODZfMzRlcHdpR2JtOFhFUldHY2JVWTdlQWJMUk54WDRIZzhMRkdreXZMOE1TbFJjYUw3Ry1TaGl3c1E2eDJ2LXZVVHVXOFNXRXJZTXJSZFNIS0gwX0JRWUFGNmNaVHByeVY3TVhKNVNkeHdpcVBGeVVoS1IweHVjWUk4REd3WVZPc2tkN2pXcTUwU2FGMFBOci1kSHNWVVFrd0UzTE8wdjdpeUpyVXR2RzY0X1VFRDRxSzZlRkXSAewBQVVfeXFMT2g3T2Y4bE1JdlIzbTFKYUUwWk1hUndoOEd1aTRtQXZTQWI1VkJSeUJwekhCbnhBOEhBMmVUUGoxVUx5Sk4wb0VhcW9kRFhxYWl2QVo1YnI2STFHZ0dtOEppYTJRM3BNeWNQSUlRLUdGczBBSDBGeV9mem0tQU1yQ2J2SVJjVHFvdjdRWFV3b3I4N3JIcE1lc2dWd0lRQ1dJZWZlejFGYTlRRFdRNG5uNWZFVmoyWFRaZGx3UWhkMzRrV1VGZ2VwcnFRbUVMNkpyaTNwdmRTNS14akdjS1MwV3lucHJhUmZ3b3NSU1E?oc=5,"<a href=""https://news.google.com/rss/articles/CBMi5wFBVV95cUxPREtLcjFwRFNKS1U3M3lraGVpM2FKSFNhQjBYZ2FYR3d6RlFxWmVFYUEzODZfMzRlcHdpR2JtOFhFUldHY2JVWTdlQWJMUk54WDRIZzhMRkdreXZMOE1TbFJjYUw3Ry1TaGl3c1E2eDJ2LXZVVHVXOFNXRXJZTXJSZFNIS0gwX0JRWUFGNmNaVHByeVY3TVhKNVNkeHdpcVBGeVVoS1IweHVjWUk4REd3WVZPc2tkN2pXcTUwU2FGMFBOci1kSHNWVVFrd0UzTE8wdjdpeUpyVXR2RzY0X1VFRDRxSzZlRkXSAewBQVVfeXFMT2g3T2Y4bE1JdlIzbTFKYUUwWk1hUndoOEd1aTRtQXZTQWI1VkJSeUJwekhCbnhBOEhBMmVUUGoxVUx5Sk4wb0VhcW9kRFhxYWl2QVo1YnI2STFHZ0dtOEppYTJRM3"
197,"In court Tuesday: Benton County shooting, rape, sex offender suspects",Sexual Assault,2026-09-07,,,,,,Under Investigation,1,nwahomepage.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPRm9lemdrV0NqZGd0MnlpNzlQNnNnSWt6aGtEcmpuQXNxcnY3SVlLc08tSjQtLXluUDBfcGs0Zjh4eVlfZDRpSWFSQUdXSFZyN0lhOUNBTkY2UmJuc1FfSE5tLXJPRWlsRUJLdjVaYVRTbjdfa1BmOXNkVzBPZkVyU29qcV9icHRKSWxMRzA4b2o1VHBrWXdQdHN4dllWZGZCYm1EZGcxSDBUMlM3eUttZk1DR19jeGNPdHBr0gHAAUFVX3lxTFBlRWEyckh1SlQyNHF4N3FlOTdrNzR5ZEdCLWVlWWJlb3VEOFg3clRrMGwwMEVCN2FPZEdjTFAtRDNKX1h4ZHB3bEtoUjRTWDdDOGFLV1BkSmprUjhNbE1UVVgxc2FPN2lCWEZIQmhMVjFsRnhKRm5HT284OGRJcVVJUERvaVVXel9kRXNVOGpzSmlEeGpQVmk3OG9WNnRieWxsYlI4alZueGdCaFFiTktBckJxekhMSDJ6VHhXOXZxZw?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiuwFBVV95cUxPRm9lemdrV0NqZGd0MnlpNzlQNnNnSWt6aGtEcmpuQXNxcnY3SVlLc08tSjQtLXluUDBfcGs0Zjh4eVlfZDRpSWFSQUdXSFZyN0lhOUNBTkY2UmJuc1FfSE5tLXJPRWlsRUJLdjVaYVRTbjdfa1BmOXNkVzBPZkVyU29qcV9icHRKSWxMRzA4b2o1VHBrWXdQdHN4dllWZGZCYm1EZGcxSDBUMlM3eUttZk1DR19jeGNPdHBr0gHAAUFVX3lxTFBlRWEyckh1SlQyNHF4N3FlOTdrNzR5ZEdCLWVlWWJlb3VEOFg3clRrMGwwMEVCN2FPZEdjTFAtRDNKX1h4ZHB3bEtoUjRTWDdDOGFLV1BkSmprUjhNbE1UVVgxc2FPN2lCWEZIQmhMVjFsRnhKRm5HT284OGRJcVVJUERvaVVXel9kRXNVOGpzSm"
161,Two men accused of Galway rape remanded in custody,Sexual Assault,2026-09-07,,,,,,Arrest Made,1,RTE.ie,https://news.google.com/rss/articles/CBMiekFVX3lxTE5LeE5HbTNiSllWUDJ5c2NhSTZITFRKV2hHV2d3OExqRnJyTHluVDVlYkRMWHl3aEZfWFRELUxfUHFJUkJzaWJCR2owS1RqelJ0dUhGNHBkXzJkTjBiVFc2RkRmcENJVjE2d21OR3lyMGQxdVRXQ2RncGRB?oc=5,"<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTE5LeE5HbTNiSllWUDJ5c2NhSTZITFRKV2hHV2d3OExqRnJyTHluVDVlYkRMWHl3aEZfWFRELUxfUHFJUkJzaWJCR2owS1RqelJ0dUhGNHBkXzJkTjBiVFc2RkRmcENJVjE2d21OR3lyMGQxdVRXQ2RncGRB?oc=5"" target=""_blank"">Two men accused of Galway rape remanded in custody</a>&nbsp;&nbsp;<font color=""#6f6f6f"">RTE.ie</font>"
106,"""What Is Unions' Stand?"" Supreme Court Asks As Marital Rape Petitions To Be Heard On Sept 9",Domestic Violence,2026-09-07,,,,,,Under Investigation,1,LawBeat,https://news.google.com/rss/articles/CBMixAFBVV95cUxQbUhYM2l5RFNrRzRyeGJpeEN4MlI3WVk0cEJ6R2w3MW5hajhYZTdBalBsQzREN1hiTWpUeU9qNklCUjZtOG51Sk5mODVYRWRhODFkcWFXNF92XzZ4VGJHRG5lblpWYTUxN0V4dFhxd3cwbVhiSlY2b21HSUp1LW91MHRhOG5QSEhWUmx3dmtCaldzSV9sc3lLMTdTVUJFbmVwNzU4UUtTeXAtUWJzS1FsU3hpTXdLQklreURuN0x0T3RvejFi0gHKAUFVX3lxTE8xUTFPdG1JMUp5eUc0TGxPaVl1YUVETTVVenlHcVc3T0xpaXVWNi1EOGlwWGdzcHBvLTJxOUdGYTdYUTQ1UGlWSkVFTjhfeFFtbFpZOGE0OGhOY1FFTkJVQlEwRUlzSjRqZThuLXNLaGJPaDRocHpyWjZpVV90LXdqSHVJWmtoQmxtTWhfQ2xiT2dld2U3TzVjYWpZUVE4Z2Z5YWNwcjRwSi11VVQ5cHlfWFNwdVBUV083ZTdwZEtFUkxDaFowT0pkbEE?oc=5,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxQbUhYM2l5RFNrRzRyeGJpeEN4MlI3WVk0cEJ6R2w3MW5hajhYZTdBalBsQzREN1hiTWpUeU9qNklCUjZtOG51Sk5mODVYRWRhODFkcWFXNF92XzZ4VGJHRG5lblpWYTUxN0V4dFhxd3cwbVhiSlY2b21HSUp1LW91MHRhOG5QSEhWUmx3dmtCaldzSV9sc3lLMTdTVUJFbmVwNzU4UUtTeXAtUWJzS1FsU3hpTXdLQklreURuN0x0T3RvejFi0gHKAUFVX3lxTE8xUTFPdG1JMUp5eUc0TGxPaVl1YUVETTVVenlHcVc3T0xpaXVWNi1EOGlwWGdzcHBvLTJxOUdGYTdYUTQ1UGlWSkVFTjhfeFFtbFpZOGE0OGhOY1FFTkJVQlEwRUlzSjRqZThuLXNLaGJPaDRocHpyWjZpVV90LXdqSHVJWmtoQm"
